order_id,order_date,amount,customer
ORD1554,2026-07-04,7761.12,cust_1015
ORD1555,2026-07-27,24877.87,cust_2052
ORD1556,2026-07-11,3664.28,cust_7221
ORD1557,2026-07-10,24609.5,cust_1662
ORD1558,2026-07-28,36165.78,cust_9311
ORD1559,2026-07-27,37024.76,cust_4551
ORD1560,2026-07-08,40655.88,cust_1888
ORD1561,2026-07-04,40476.03,cust_3980
ORD1562,2026-07-21,23714.0,cust_6370
ORD1563,2026-07-06,14452.37,cust_7432
ORD1564,2026-07-28,30603.25,cust_8340
ORD1565,2026-07-26,11698.32,cust_9893
ORD1566,2026-07-05,27852.06,cust_7094
ORD1567,2026-07-08,31413.26,cust_1333
ORD1568,2026-07-07,35139.03,cust_1103
ORD1569,2026-07-11,4868.42,cust_5617
ORD1570,2026-07-26,36782.3,cust_3614
ORD1571,2026-07-03,16030.66,cust_3946
ORD1572,2026-07-07,3766.9,cust_1109
ORD1573,2026-07-22,18354.82,cust_3059
ORD1574,2026-07-02,39374.21,cust_7704
ORD1575,2026-07-04,1883.05,cust_6581
ORD1575,2026-07-04,1883.05,cust_6581
ORD1576,2026-07-08,26653.47,cust_8137
ORD1577,2026-07-26,20695.37,cust_6933
ORD1578,2026-07-13,3481.85,cust_7858
ORD1579,2026-07-04,10029.68,cust_6330
ORD1580,2026-07-07,38948.85,cust_8874
ORD1581,2026-07-20,41511.79,cust_2944
ORD1582,2026-07-03,25723.92,cust_8005
ORD1583,2026-07-09,18080.16,cust_4795
ORD1584,2026-07-17,19743.7,cust_1100
ORD1585,2026-07-27,37854.99,cust_6619
ORD1586,2026-07-21,5996.34,cust_2380
ORD1587,2026-07-22,7442.5,cust_7720
ORD1588,2026-07-10,14939.81,cust_8669
ORD1589,2026-07-28,40813.52,cust_8831
ORD1590,2026-07-06,41488.4,cust_9196
ORD1591,2026-07-23,44594.69,cust_1409
ORD1592,2026-07-28,24363.11,cust_9142
ORD1593,2026-07-27,39392.55,cust_7996
ORD1594,2026-07-14,32915.68,cust_2519
ORD1595,2026-07-08,14302.5,cust_4322
ORD1596,2026-07-12,26154.33,cust_8444
ORD1597,2026-07-12,17817.04,cust_4699
ORD1598,2026-07-10,23588.8,cust_8327
ORD1599,2026-07-19,19105.63,cust_3814
ORD1600,2026-07-21,26798.38,cust_9892
ORD1601,2026-07-11,11626.46,cust_6167
ORD1602,2026-07-24,20359.32,cust_9185
ORD1603,2026-07-22,2889.18,cust_3607
ORD1604,2026-07-12,13762.2,cust_2289
ORD1605,2026-07-16,35223.01,cust_8235
ORD1606,2026-07-18,3916.17,cust_2084
ORD1607,2026-07-22,9716.98,cust_2513
ORD1608,2026-07-17,36988.01,cust_5946
ORD1609,2026-07-03,6802.31,cust_6319
ORD1610,2026-07-08,6032.37,cust_2291
ORD1611,2026-07-11,2021.1,cust_7603
ORD1612,2026-07-12,20332.89,cust_4816
ORD1613,2026-07-06,21314.14,cust_3610
ORD1614,2026-07-23,40592.25,cust_3198
ORD1615,2026-07-25,25500.02,cust_4123
ORD1616,2026-07-12,30411.92,cust_9724
ORD1617,2026-07-18,15382.68,cust_4779
ORD1618,2026-07-01,923.04,cust_8061
ORD1619,2026-07-16,10837.45,cust_4611
ORD1620,2026-07-07,32677.57,cust_6734
ORD1621,2026-07-19,16346.48,cust_7202
ORD1622,2026-07-19,39539.6,cust_1487
ORD1623,2026-07-21,34759.18,cust_6161
ORD1624,2026-07-07,19870.09,cust_4430
ORD1625,2026-07-02,21395.44,cust_4573
ORD1626,2026-07-16,35097.1,cust_5243
ORD1627,2026-07-25,6593.55,cust_8261
ORD1628,2026-07-10,24313.62,cust_4011
ORD1629,2026-07-13,15762.16,cust_2571
ORD1630,2026-07-12,41236.16,cust_4164
ORD1631,2026-07-06,18920.0,cust_5676
ORD1632,2026-07-12,33929.26,cust_3420
ORD1633,2026-07-10,11701.92,cust_9437
ORD1634,2026-07-09,29086.85,cust_8454
ORD1635,2026-07-25,33870.52,cust_6629
ORD1636,2026-07-22,42755.61,cust_1215
ORD1637,2026-07-11,35185.74,cust_8049
ORD1638,2026-07-11,1562.84,cust_6061
ORD1639,2026-07-01,23323.1,cust_5461
ORD1640,2026-07-07,16755.98,cust_7016
ORD1641,2026-07-04,23113.09,cust_7999
ORD1642,2026-07-19,41642.27,cust_9172
ORD1643,2026-07-12,23904.13,cust_1696
ORD1644,2026-07-20,35711.5,cust_3975
ORD1645,2026-07-11,41092.6,cust_5001
ORD1646,2026-07-20,31193.7,cust_4858
ORD1647,2026-07-08,1995.2,cust_9576
ORD1648,2026-07-05,24334.47,cust_9096
ORD1649,2026-07-28,22675.58,cust_1947
ORD1650,2026-07-22,28378.25,cust_7966
ORD1651,2026-07-23,15792.85,cust_2401
ORD1652,2026-07-12,5738.89,cust_3439
ORD1653,2026-07-26,28595.79,cust_9468
ORD1654,2026-07-28,17232.76,cust_5971
ORD1655,2026-07-16,4015.62,cust_8842
ORD1656,2026-07-26,18210.1,cust_6633
ORD1657,2026-07-16,9412.83,cust_9942
ORD1658,2026-07-25,43496.44,cust_4673
ORD1659,2026-07-11,43148.26,cust_2677
ORD1659,2026-07-11,43148.26,cust_2677
ORD1660,2026-07-26,25362.61,cust_6200
ORD1661,2026-07-22,3978.94,cust_2708
ORD1662,2026-07-21,17607.91,cust_8583
ORD1663,2026-07-09,36649.73,cust_5934
ORD1663,2026-07-09,36649.73,cust_5934
ORD1664,2026-07-07,22272.08,cust_2297
ORD1665,2026-07-28,15819.96,cust_7964
ORD1666,2026-07-24,42630.48,cust_2350
ORD1667,2026-07-20,6125.4,cust_9630
ORD1668,2026-07-15,42381.62,cust_5147
ORD1669,2026-07-01,18766.94,cust_5432
ORD1670,2026-07-09,6582.38,cust_4395
ORD1671,2026-07-08,7019.09,cust_5417
ORD1672,2026-07-14,16602.77,cust_1053
ORD1673,2026-07-14,31534.01,cust_9290
ORD1674,2026-07-16,42940.46,cust_1692
ORD1675,2026-07-16,34814.95,cust_3866
ORD1676,2026-07-26,39490.76,cust_9250
ORD1677,2026-07-09,12343.09,cust_4919
ORD1678,2026-07-15,41770.19,cust_6962
ORD1679,2026-07-17,10076.37,cust_1271
ORD1680,2026-07-11,10794.16,cust_4743
ORD1681,2026-07-02,19108.03,cust_1567
ORD1682,2026-07-16,22053.92,cust_4456
ORD1683,2026-07-24,28668.75,cust_3346
ORD1684,2026-07-25,21425.53,cust_1695
ORD1685,2026-07-18,37180.03,cust_6474
ORD1686,2026-07-15,5244.94,cust_6476
ORD1687,2026-07-22,29348.5,cust_5406
ORD1688,2026-07-16,26200.63,cust_7898
ORD1689,2026-07-14,28458.33,cust_2096
ORD1690,2026-07-18,23610.73,cust_9475
ORD1691,2026-07-05,19494.57,cust_7085
ORD1692,2026-07-20,4519.91,cust_1277
ORD1693,2026-07-13,22560.49,cust_3867
ORD1694,2026-07-12,2142.24,cust_1251
ORD1695,2026-07-28,2785.66,cust_5684
ORD1696,2026-07-22,14910.64,cust_1955
ORD1697,2026-07-27,30280.83,cust_8345
ORD1698,2026-07-27,31569.24,cust_8694
ORD1699,2026-07-13,5693.76,cust_4050
ORD1700,2026-07-04,16053.72,cust_8524
ORD1701,2026-07-02,19395.87,cust_4534
ORD1702,2026-07-24,36498.19,cust_8757
ORD1703,2026-07-04,31468.64,cust_1128
ORD1704,2026-07-14,11606.28,cust_2994
ORD1704,2026-07-14,11606.28,cust_2994
ORD1705,2026-07-15,15746.45,cust_6320
ORD1706,2026-07-20,36695.26,cust_3978
ORD1707,2026-07-11,39306.64,cust_1310
ORD1708,2026-07-09,18764.02,cust_3870
ORD1709,2026-07-15,6027.86,cust_4363
ORD1710,2026-07-28,14121.44,cust_3438
ORD1711,2026-07-09,41091.21,cust_5516
ORD1712,2026-07-26,32796.68,cust_5803
ORD1713,2026-07-23,20019.36,cust_3710
ORD1713,2026-07-23,20019.36,cust_3710
ORD1714,2026-07-15,6360.44,cust_4501
ORD1715,2026-07-06,18081.91,cust_5996
ORD1716,2026-07-13,7387.2,cust_6981
ORD1717,2026-07-27,41496.76,cust_5106
ORD1718,2026-07-17,15341.79,cust_4389
ORD1719,2026-07-09,37253.31,cust_3105
ORD1720,2026-07-23,36941.85,cust_9402
ORD1721,2026-07-05,8380.15,cust_6509
ORD1722,2026-07-23,33766.62,cust_4054
ORD1723,2026-07-09,4568.34,cust_2787
ORD1724,2026-07-18,22721.86,cust_5072
ORD1725,2026-07-27,12965.24,cust_6674
ORD1726,2026-07-19,29599.42,cust_2859
ORD1727,2026-07-01,7811.55,cust_5228
ORD1728,2026-07-27,28496.93,cust_8040
ORD1729,2026-07-08,22251.4,cust_9917
ORD1730,2026-07-15,2546.07,cust_6001
ORD1731,2026-07-28,34632.26,cust_7514
ORD1732,2026-07-26,40056.94,cust_5867
ORD1733,2026-07-26,38422.99,cust_6307
ORD1734,2026-07-20,4360.06,cust_1710
ORD1735,2026-07-20,17493.05,cust_4058
ORD1736,2026-07-11,41918.83,cust_5059
ORD1737,2026-07-28,28510.36,cust_9456
ORD1738,2026-07-06,26191.16,cust_2816
ORD1739,2026-07-08,16866.86,cust_9423
ORD1740,2026-07-05,25135.8,cust_7871
ORD1741,2026-07-06,2366.59,cust_2411
ORD1742,2026-07-21,14650.48,cust_3344
ORD1743,2026-07-20,3170.53,cust_4008
ORD1744,2026-07-10,13598.79,cust_2776
ORD1745,2026-07-26,40193.07,cust_3544
ORD1746,2026-07-11,8317.0,cust_8357
ORD1747,2026-07-15,18410.96,cust_3079
ORD1748,2026-07-13,6530.64,cust_6309
ORD1749,2026-07-26,35594.64,cust_9671
ORD1750,2026-07-20,42033.87,cust_2551
ORD1751,2026-07-20,4835.74,cust_6379
ORD1752,2026-07-28,18633.31,cust_9818
ORD1753,2026-07-04,8514.67,cust_7905
ORD1754,2026-07-11,2965.26,cust_5480
ORD1755,2026-07-12,15960.67,cust_3517
ORD1756,2026-07-15,29539.53,cust_1716
ORD1757,2026-07-10,14792.96,cust_9409
ORD1758,2026-07-02,16219.29,cust_9693
ORD1759,2026-07-22,38835.43,cust_6939
ORD1760,2026-07-09,6639.76,cust_2152
ORD1761,2026-07-21,4269.38,cust_4196
ORD1762,2026-07-02,2290.75,cust_9665
ORD1763,2026-07-18,41305.03,cust_3958
ORD1764,2026-07-18,24461.71,cust_3184
ORD1765,2026-07-04,30759.08,cust_8243
ORD1765,2026-07-04,30759.08,cust_8243
ORD1766,2026-07-08,2800.82,cust_1174
ORD1766,2026-07-08,2800.82,cust_1174
ORD1767,2026-07-25,35161.16,cust_3501
ORD1768,2026-07-18,39665.24,cust_3444
ORD1769,2026-07-28,23972.9,cust_7520
ORD1770,2026-07-26,12864.74,cust_4802
ORD1771,2026-07-10,25373.82,cust_8975
ORD1772,2026-07-12,19909.76,cust_3069
ORD1773,2026-07-19,27178.68,cust_9669
ORD1774,2026-07-21,820.97,cust_9018
ORD1775,2026-07-01,15525.43,cust_7518
ORD1776,2026-07-19,44739.2,cust_9084
ORD1777,2026-07-16,3897.23,cust_7557
ORD1778,2026-07-08,12119.25,cust_8333
ORD1779,2026-07-15,40945.99,cust_8281
ORD1780,2026-07-16,43909.19,cust_4560
ORD1781,2026-07-03,18894.53,cust_9350
ORD1782,2026-07-23,6114.06,cust_7922
ORD1783,2026-07-08,10362.58,cust_4634
ORD1784,2026-07-13,12678.22,cust_1925
ORD1785,2026-07-17,19124.18,cust_7383
ORD1786,2026-07-25,33199.39,cust_3783
ORD1787,2026-07-28,13225.17,cust_1656
ORD1788,2026-07-15,42654.4,cust_6287
ORD1789,2026-07-21,38770.95,cust_1452
ORD1790,2026-07-08,12565.1,cust_2822
ORD1791,2026-07-12,41217.6,cust_7346
ORD1792,2026-07-11,15196.68,cust_6394
ORD1793,2026-07-05,8324.83,cust_1379
ORD1794,2026-07-15,24659.75,cust_6141
ORD1795,2026-07-17,5122.93,cust_7115
ORD1796,2026-07-18,11979.79,cust_6427
ORD1797,2026-07-18,1636.88,cust_9738
ORD1798,2026-07-23,25448.61,cust_6908
ORD1798,2026-07-23,25448.61,cust_6908
ORD1799,2026-07-19,25232.32,cust_7266
ORD1800,2026-07-12,19029.07,cust_5838
ORD1801,2026-07-01,16840.99,cust_1962
ORD1801,2026-07-01,16840.99,cust_1962
ORD1802,2026-07-18,32023.74,cust_8514
ORD1803,2026-07-03,24190.89,cust_5174
ORD1804,2026-07-04,6889.21,cust_2277
ORD1805,2026-07-15,35859.48,cust_3926
ORD1806,2026-07-17,15635.76,cust_8770
ORD1806,2026-07-17,15635.76,cust_8770
ORD1807,2026-07-14,28058.53,cust_4262
ORD1808,2026-07-28,44085.46,cust_9889
ORD1809,2026-07-05,36010.86,cust_8198
ORD1810,2026-07-14,18815.32,cust_5848
ORD1811,2026-07-07,629.82,cust_2513
ORD1812,2026-07-05,11868.04,cust_3858
ORD1813,2026-07-25,1714.68,cust_6972
ORD1814,2026-07-02,19701.7,cust_4885
ORD1815,2026-07-19,5211.18,cust_8391
ORD1816,2026-07-21,31406.41,cust_2763
ORD1817,2026-07-08,4896.73,cust_2852
ORD1818,2026-07-16,42085.59,cust_7591
ORD1819,2026-07-23,7508.92,cust_7232
ORD1820,2026-07-06,24320.34,cust_2584
ORD1821,2026-07-18,41357.16,cust_2722
ORD1822,2026-07-22,35915.47,cust_3102
ORD1823,2026-07-16,43961.35,cust_7184
ORD1824,2026-07-20,38988.33,cust_9128
ORD1825,2026-07-15,13308.14,cust_2560
ORD1826,2026-07-11,17074.54,cust_4879
ORD1827,2026-07-15,31220.88,cust_7414
ORD1828,2026-07-14,24480.48,cust_3343
ORD1829,2026-07-12,37622.44,cust_6424
ORD1830,2026-07-03,14125.09,cust_8806
ORD1831,2026-07-24,21072.31,cust_8678
ORD1832,2026-07-13,3674.01,cust_1599
ORD1833,2026-07-07,1702.92,cust_9617
ORD1834,2026-07-07,34127.5,cust_6637
ORD1835,2026-07-07,16422.33,cust_4157
ORD1836,2026-07-07,35202.68,cust_1065
ORD1837,2026-07-24,39755.42,cust_9201
ORD1838,2026-07-02,30138.19,cust_1225
ORD1839,2026-07-01,35178.26,cust_7398
ORD1840,2026-07-24,20008.81,cust_1271
ORD1841,2026-07-05,26660.33,cust_3583
ORD1842,2026-07-11,25915.47,cust_9717
ORD1843,2026-07-10,15651.55,cust_6716
ORD1844,2026-07-03,34803.88,cust_2189
ORD1845,2026-07-27,35460.67,cust_9589
ORD1846,2026-07-26,32798.32,cust_2495
ORD1847,2026-07-01,17830.91,cust_9705
ORD1848,2026-07-13,38634.92,cust_2972
ORD1848,2026-07-13,38634.92,cust_2972
ORD1849,2026-07-20,584.66,cust_9503
ORD1850,2026-07-23,34815.64,cust_3709
ORD1851,2026-07-25,10860.95,cust_3854
ORD1852,2026-07-11,17917.97,cust_1988
ORD1853,2026-07-22,6200.1,cust_9128
ORD1854,2026-07-23,14029.94,cust_1116
ORD1855,2026-07-11,44145.88,cust_4375
ORD1856,2026-07-23,42165.4,cust_4805
ORD1857,2026-07-02,38247.33,cust_7353
ORD1858,2026-07-14,41978.28,cust_7306
ORD1859,2026-07-03,4821.22,cust_6100
ORD1860,2026-07-16,2668.58,cust_2434
ORD1861,2026-07-24,6069.97,cust_9671
ORD1862,2026-07-13,11139.36,cust_6659
ORD1863,2026-07-21,38985.09,cust_8491
ORD1864,2026-07-15,12256.04,cust_9344
ORD1865,2026-07-02,38598.22,cust_4570
ORD1866,2026-07-16,13920.04,cust_7002
ORD1867,2026-07-24,44132.08,cust_3075
ORD1867,2026-07-24,44132.08,cust_3075
ORD1868,2026-07-04,44669.44,cust_3146
ORD1869,2026-07-06,772.23,cust_5242
ORD1870,2026-07-13,36956.54,cust_8924
ORD1871,2026-07-22,11347.36,cust_6312
ORD1872,2026-07-14,12213.87,cust_6353
ORD1873,2026-07-05,1352.36,cust_6056
ORD1874,2026-07-22,626.11,cust_4822
ORD1875,2026-07-16,20846.66,cust_4364
ORD1876,2026-07-05,5937.37,cust_9209
ORD1877,2026-07-18,44483.74,cust_1085
ORD1878,2026-07-20,24584.36,cust_4108
ORD1879,2026-07-17,3562.83,cust_1264
ORD1880,2026-07-27,26039.79,cust_5871
ORD1881,2026-07-25,5640.66,cust_8279
ORD1882,2026-07-04,9413.61,cust_7249
ORD1883,2026-07-07,12073.44,cust_2900
ORD1884,2026-07-08,11762.34,cust_7732
ORD1885,2026-07-14,35950.41,cust_4019
ORD1886,2026-07-05,38943.03,cust_3458
ORD1886,2026-07-05,38943.03,cust_3458
ORD1887,2026-07-17,35209.04,cust_4436
ORD1888,2026-07-07,11259.57,cust_3407
ORD1889,2026-07-03,21369.41,cust_6231
ORD1890,2026-07-08,3337.17,cust_9679
ORD1891,2026-07-01,30494.59,cust_2316
ORD1892,2026-07-08,42115.76,cust_7898
ORD1893,2026-07-12,42612.02,cust_7481
ORD1894,2026-07-18,24540.5,cust_3658
ORD1895,2026-07-10,34319.87,cust_4545
ORD1896,2026-07-15,40927.65,cust_8056
ORD1897,2026-07-08,33238.48,cust_2180
ORD1898,2026-07-26,19496.86,cust_5396
ORD1899,2026-07-14,36097.43,cust_5323
ORD1900,2026-07-02,20394.02,cust_6856
ORD1901,2026-07-21,21421.37,cust_9723
ORD1902,2026-07-04,22279.64,cust_2228
ORD1903,2026-07-06,20050.69,cust_6703
ORD1904,2026-07-17,12829.42,cust_6543
ORD1905,2026-07-20,6442.87,cust_1301
ORD1906,2026-07-10,7187.92,cust_6233
ORD1907,2026-07-24,18838.93,cust_1085
ORD1908,2026-07-05,43491.51,cust_7043
ORD1909,2026-07-11,17648.79,cust_8196
ORD1910,2026-07-21,26876.62,cust_4863
ORD1911,2026-07-23,2100.96,cust_3340
ORD1912,2026-07-24,14221.41,cust_7823
ORD1913,2026-07-10,17227.85,cust_9269
ORD1914,2026-07-07,12764.11,cust_4810
ORD1915,2026-07-16,12556.45,cust_8977
ORD1916,2026-07-07,21376.33,cust_2231
ORD1917,2026-07-17,35346.16,cust_5189
ORD1918,2026-07-04,34590.87,cust_2646
ORD1919,2026-07-16,36731.49,cust_8727
ORD1920,2026-07-12,11972.42,cust_3468
ORD1921,2026-07-05,2716.48,cust_3687
ORD1922,2026-07-19,22631.94,cust_3471
ORD1923,2026-07-16,12343.55,cust_1099
ORD1924,2026-07-13,12223.29,cust_4841
ORD1925,2026-07-28,5228.93,cust_5774
ORD1926,2026-07-28,28827.15,cust_4934
ORD1927,2026-07-20,23291.74,cust_8540
ORD1928,2026-07-16,923.02,cust_4432
ORD1929,2026-07-10,37595.24,cust_1844
ORD1930,2026-07-15,3567.41,cust_7366
ORD1931,2026-07-15,7448.37,cust_2858
ORD1932,2026-07-17,43829.12,cust_4548
ORD1932,2026-07-17,43829.12,cust_4548
ORD1933,2026-07-06,5158.91,cust_8476
ORD1934,2026-07-26,8578.01,cust_3510
ORD1935,2026-07-13,1021.81,cust_8915
ORD1936,2026-07-03,33898.97,cust_7939
ORD1937,2026-07-04,10626.63,cust_1781
ORD1938,2026-07-03,34872.08,cust_9534
ORD1939,2026-07-23,31536.13,cust_9451
ORD1940,2026-07-18,23130.23,cust_8762
ORD1941,2026-07-27,15070.62,cust_6367
ORD1942,2026-07-04,18316.55,cust_6528
ORD1943,2026-07-08,12222.34,cust_1768
ORD1944,2026-07-28,16222.32,cust_8744
ORD1945,2026-07-20,22259.08,cust_4512
ORD1946,2026-07-23,6270.42,cust_3197
ORD1946,2026-07-23,6270.42,cust_3197
ORD1947,2026-07-01,3939.65,cust_3875
ORD1948,2026-07-19,12257.31,cust_2824
ORD1949,2026-07-26,15465.67,cust_4916
ORD1950,2026-07-06,27494.66,cust_7903
ORD1951,2026-07-04,4989.85,cust_3923
ORD1952,2026-07-03,33451.08,cust_5730
ORD1953,2026-07-24,35937.83,cust_9953
ORD1954,2026-07-12,21701.28,cust_1532
ORD1955,2026-07-19,20583.69,cust_1947
ORD1956,2026-07-22,19836.71,cust_7240
ORD1957,2026-07-06,2832.22,cust_6264
ORD1958,2026-07-01,32226.86,cust_1331
ORD1959,2026-07-18,27157.19,cust_8655
ORD1960,2026-07-10,5592.13,cust_3142
ORD1961,2026-07-18,39077.79,cust_7309
ORD1962,2026-07-12,15161.58,cust_3236
ORD1963,2026-07-08,14266.33,cust_1405
ORD1964,2026-07-28,39815.46,cust_5913
ORD1965,2026-07-20,20143.56,cust_5883
ORD1966,2026-07-13,16742.21,cust_2461
ORD1967,2026-07-04,10161.25,cust_5203
ORD1968,2026-07-21,29266.59,cust_9011
ORD1969,2026-07-18,31712.31,cust_7897
ORD1970,2026-07-01,23530.94,cust_5608
ORD1971,2026-07-15,2882.85,cust_8990
ORD1972,2026-07-11,16238.88,cust_4240
ORD1973,2026-07-20,1365.95,cust_9967
ORD1974,2026-07-12,41756.96,cust_3625
ORD1975,2026-07-13,1863.63,cust_7241
ORD1976,2026-07-21,28111.99,cust_1709
ORD1977,2026-07-13,20600.53,cust_1294
ORD1978,2026-07-02,15843.75,cust_2460
ORD1979,2026-07-23,37872.58,cust_2434
ORD1980,2026-07-15,43235.66,cust_7751
ORD1980,2026-07-15,43235.66,cust_7751
ORD1981,2026-07-22,6902.44,cust_6883
ORD1981,2026-07-22,6902.44,cust_6883
ORD1982,2026-07-04,3330.6,cust_8216
ORD1983,2026-07-20,26130.55,cust_3976
ORD1984,2026-07-05,40510.76,cust_1756
ORD1985,2026-07-25,5189.58,cust_9895
ORD1986,2026-07-12,22394.82,cust_2331
ORD1987,2026-07-23,40831.35,cust_9834
ORD1988,2026-07-16,24550.28,cust_5187
ORD1989,2026-07-23,10380.32,cust_5514
ORD1990,2026-07-10,32305.65,cust_4742
ORD1991,2026-07-10,22037.34,cust_7208
ORD1992,2026-07-25,12581.04,cust_1972
ORD1993,2026-07-25,28829.36,cust_2740
ORD1994,2026-07-04,22137.39,cust_6254
ORD1995,2026-07-16,36146.55,cust_4407
ORD1995,2026-07-16,36146.55,cust_4407
ORD1996,2026-07-03,31449.71,cust_3111
ORD1997,2026-07-28,5608.67,cust_9374
ORD1998,2026-07-16,6220.16,cust_1365
ORD1999,2026-07-02,11917.02,cust_9336
ORD2000,2026-07-21,16947.42,cust_9011
ORD2001,2026-07-26,5565.74,cust_3593
ORD2002,2026-07-10,37623.75,cust_9888
ORD2003,2026-07-09,1010.01,cust_7051
ORD2004,2026-07-25,39463.95,cust_5366
ORD2005,2026-07-18,23219.12,cust_8361
ORD2005,2026-07-18,23219.12,cust_8361
ORD2006,2026-07-02,16424.33,cust_3396
ORD2007,2026-07-16,30349.68,cust_4653
ORD2008,2026-07-20,40634.76,cust_6566
ORD2009,2026-07-04,4899.57,cust_5761
ORD2010,2026-07-04,43085.37,cust_4975
ORD2011,2026-07-09,38538.33,cust_1862
ORD2012,2026-07-03,30831.14,cust_4496
ORD2012,2026-07-03,30831.14,cust_4496
ORD2013,2026-07-14,14311.48,cust_7057
ORD2014,2026-07-18,15032.67,cust_1142
ORD2015,2026-07-16,3874.68,cust_6961
ORD2016,2026-07-01,9179.09,cust_4401
ORD2017,2026-07-18,23366.15,cust_9493
ORD2018,2026-07-05,34309.67,cust_7058
ORD2019,2026-07-12,32393.12,cust_9970
ORD2020,2026-07-27,39311.21,cust_3922
ORD2020,2026-07-27,39311.21,cust_3922
ORD2021,2026-07-03,14981.6,cust_4276
ORD2022,2026-07-16,44728.08,cust_1968
ORD2023,2026-07-15,15083.88,cust_2265
ORD2024,2026-07-12,44662.31,cust_6986
ORD2025,2026-07-18,9872.78,cust_8207
ORD2026,2026-07-27,43093.48,cust_5543
ORD2027,2026-07-07,7010.78,cust_9301
ORD2028,2026-07-26,18574.8,cust_1706
ORD2029,2026-07-14,42108.35,cust_3253
ORD2030,2026-07-21,24970.63,cust_5265
ORD2031,2026-07-04,34115.81,cust_8130
ORD2032,2026-07-11,18405.73,cust_9531
ORD2033,2026-07-02,42912.49,cust_4119
ORD2034,2026-07-25,24911.22,cust_6755
ORD2035,2026-07-24,15953.39,cust_6684
ORD2035,2026-07-24,15953.39,cust_6684
ORD2036,2026-07-06,41762.53,cust_5917
ORD2037,2026-07-07,14626.9,cust_9739
ORD2038,2026-07-22,22388.01,cust_6410
ORD2039,2026-07-08,20817.54,cust_6800
ORD2040,2026-07-14,4321.99,cust_2838
ORD2041,2026-07-05,16044.39,cust_4004
ORD2042,2026-07-27,10911.05,cust_5026
ORD2043,2026-07-05,31678.68,cust_5117
ORD2044,2026-07-26,3758.42,cust_9081
ORD2045,2026-07-28,27547.3,cust_9911
ORD2046,2026-07-28,16721.52,cust_7118
ORD2047,2026-07-21,3802.23,cust_7547
ORD2048,2026-07-28,40740.49,cust_6095
ORD2048,2026-07-28,40740.49,cust_6095
ORD2049,2026-07-17,44591.16,cust_1341
ORD2050,2026-07-28,6221.83,cust_9345
ORD2051,2026-07-28,20784.4,cust_3724
ORD2052,2026-07-28,6267.88,cust_7140
ORD2053,2026-07-20,12470.17,cust_6136
ORD2053,2026-07-20,12470.17,cust_6136
ORD2054,2026-07-05,19404.04,cust_3387
ORD2055,2026-07-09,9506.17,cust_5604
ORD2056,2026-07-19,26404.1,cust_5816
ORD2057,2026-07-27,3807.26,cust_3554
ORD2058,2026-07-02,4060.72,cust_8974
ORD2059,2026-07-13,8749.93,cust_6005
ORD2060,2026-07-26,2661.48,cust_4554
ORD2061,2026-07-02,23235.65,cust_9891
ORD2062,2026-07-17,21547.27,cust_7408
ORD2063,2026-07-23,22989.73,cust_1709
ORD2064,2026-07-23,26292.42,cust_6687
ORD2065,2026-07-10,42325.85,cust_7200
ORD2066,2026-07-18,30192.2,cust_9850
ORD2067,2026-07-05,33223.69,cust_3665
ORD2068,2026-07-13,1471.83,cust_3689
ORD2069,2026-07-18,29874.39,cust_9554
ORD2070,2026-07-01,18729.19,cust_9008
ORD2071,2026-07-27,42615.7,cust_2356
ORD2072,2026-07-04,18570.78,cust_2230
ORD2073,2026-07-08,2394.81,cust_8461
ORD2074,2026-07-13,31197.8,cust_2355
ORD2075,2026-07-19,13643.52,cust_1716
ORD2076,2026-07-12,40283.34,cust_4904
ORD2077,2026-07-16,40900.94,cust_2921
ORD2078,2026-07-11,24126.01,cust_1253
ORD2079,2026-07-27,28178.98,cust_8446
ORD2080,2026-07-10,35903.68,cust_9840
ORD2081,2026-07-02,43996.84,cust_4944
ORD2082,2026-07-17,37977.98,cust_2444
ORD2083,2026-07-03,6463.55,cust_7723
ORD2084,2026-07-18,16523.77,cust_9315
ORD2085,2026-07-18,19052.79,cust_4061
ORD2086,2026-07-23,32175.48,cust_8255
ORD2087,2026-07-18,22050.26,cust_7102
ORD2088,2026-07-20,4609.21,cust_9834
ORD2089,2026-07-12,33839.35,cust_4310
ORD2090,2026-07-05,38693.94,cust_4059
ORD2091,2026-07-11,27675.97,cust_4959
ORD2092,2026-07-14,13946.07,cust_9155
ORD2093,2026-07-01,19173.48,cust_4663
ORD2093,2026-07-01,19173.48,cust_4663
ORD2094,2026-07-14,31925.64,cust_6926
ORD2095,2026-07-25,1028.09,cust_6709
ORD2096,2026-07-26,24786.79,cust_3719
ORD2097,2026-07-03,4585.38,cust_6833
ORD2098,2026-07-28,4521.84,cust_3352
ORD2099,2026-07-17,14918.01,cust_6019
ORD2100,2026-07-15,25362.56,cust_2811
ORD2101,2026-07-22,23638.3,cust_2453
ORD2102,2026-07-10,24975.92,cust_3969
ORD2103,2026-07-14,8755.46,cust_3468
ORD2104,2026-07-02,13086.86,cust_8657
ORD2105,2026-07-25,24000.42,cust_2121
ORD2106,2026-07-09,21603.91,cust_9691
ORD2107,2026-07-06,21753.7,cust_3638
ORD2108,2026-07-24,38290.48,cust_7008
ORD2109,2026-07-26,43009.78,cust_4292
ORD2110,2026-07-02,31503.82,cust_1927
ORD2111,2026-07-07,33970.85,cust_1115
